Date	Amount
11/22/2010	121.547
11/23/2010	121.459
11/24/2010	123.203
11/25/2010	123.569
11/26/2010	124.178
11/29/2010	124.058
11/30/2010	125.584
12/1/2010	126.165
12/2/2010	125.451
12/3/2010	124.718
12/7/2010	124.68
12/9/2010	123.947
12/10/2010	124.178
12/13/2010	124.839
12/14/2010	122.424
12/15/2010	123.808
12/16/2010	124.466
12/17/2010	123.56
12/20/2010	125.215
12/21/2010	125.168
12/22/2010	125.461
12/23/2010	125.593
12/24/2010	125.442
12/27/2010	125.30
12/28/2010	124.568
12/29/2010	126.597
12/30/2010	124.41
12/31/2010	123.505
1/3/2011	123.928
1/4/2011	123.368
1/5/2011	125.499
1/7/2011	128.068
1/10/2011	127.734
1/11/2011	127.47
1/12/2011	126.645
1/13/2011	125.432
1/14/2011	122.994
1/17/2011	123.882
1/18/2011	123.404
1/19/2011	122.172
1/20/2011	122.631
1/21/2011	121.752
1/24/2011	121.343
1/25/2011	120.526
1/26/2011	120.265
1/27/2011	120.526
1/28/2011	120.23
1/31/2011	122.118
2/1/2011	119.901
2/2/2011	119.017
2/3/2011	119.342
2/4/2011	120.859
2/7/2011	121.175
2/8/2011	121.123
2/9/2011	120.832
2/10/2011	120.439
2/11/2011	121.423
2/14/2011	122.957
2/15/2011	122.181
2/16/2011	121.663
2/17/2011	121.636
2/18/2011	121.299
2/21/2011	120.50
2/22/2011	121.636
2/23/2011	120.022
2/24/2011	120.039
2/25/2011	119.239
2/28/2011	119.642
3/1/2011	119.239
3/2/2011	119.754
3/3/2011	118.796
3/4/2011	118.08
3/7/2011	117.43
3/8/2011	118.13
3/9/2011	118.466
3/10/2011	119.154
3/11/2011	119.247
3/14/2011	118.205
3/15/2011	119.547
3/16/2011	117.879
3/17/2011	117.971
3/18/2011	117.157
3/21/2011	116.216
3/22/2011	115.723
3/23/2011	116.07
3/24/2011	118.172
3/25/2011	116.143
3/28/2011	117.297
3/29/2011	116.631
3/30/2011	117.116
3/31/2011	116.216
4/1/2011	116.338
4/4/2011	115.868
4/5/2011	116.118
4/6/2011	115.426
4/7/2011	115.29
4/8/2011	114.362
4/11/2011	115.027
4/12/2011	115.346
4/13/2011	114.607
4/14/2011	114.796
4/15/2011	114.844
4/18/2011	115.819
4/19/2011	116.885
4/20/2011	114.245
4/21/2011	112.942
4/26/2011	113.52
4/27/2011	112.249
4/28/2011	111.028
4/29/2011	110.976
5/2/2011	111.28
5/3/2011	111.198
5/4/2011	110.872
5/5/2011	110.762
5/6/2011	113.019
5/9/2011	114.276
5/10/2011	115.282
5/11/2011	114.37
5/12/2011	115.892
5/13/2011	115.458
5/16/2011	116.615
5/17/2011	116.281
5/18/2011	116.281
5/19/2011	115.642
5/20/2011	115.114
5/23/2011	117.083
5/24/2011	116.721
5/25/2011	117.116
5/26/2011	116.256
5/27/2011	115.707
5/30/2011	115.33
5/31/2011	114.544
6/1/2011	114.41
6/2/2011	114.551
6/3/2011	113.776
6/6/2011	112.613
6/7/2011	112.514
6/8/2011	112.347
6/9/2011	112.621
6/10/2011	113.776
6/14/2011	114.151
6/15/2011	114.559
6/16/2011	116.672
6/17/2011	116.224
6/20/2011	116.054
6/21/2011	114.709
6/22/2011	114.331
6/23/2011	115.138
6/27/2011	116.452
6/28/2011	115.378
6/29/2011	114.52
6/30/2011	113.566
7/1/2011	113.296
7/4/2011	113.303
7/5/2011	113.877
7/6/2011	114.276
7/7/2011	115.003
7/8/2011	114.725
7/11/2011	116.517
7/12/2011	118.239
7/13/2011	117.297
7/14/2011	115.924
7/15/2011	116.656
7/18/2011	117.446
7/19/2011	116.50
7/20/2011	116.281
7/21/2011	115.658
7/22/2011	114.166
7/23/2011	114.749
7/26/2011	113.473
7/27/2011	113.768
7/28/2011	114.836
7/29/2011	115.458
8/1/2011	114.386
8/2/2011	116.078
8/3/2011	115.811
8/4/2011	115.594
8/5/2011	116.509
8/8/2011	114.567
8/9/2011	115.418
8/10/2011	114.765
8/11/2011	115.546
8/12/2011	116.264
8/16/2011	114.536
8/17/2011	114.607
8/18/2011	112.896
8/19/2011	115.354
8/22/2011	114.26
8/23/2011	113.396
8/24/2011	112.996
8/25/2011	113.049
8/26/2011	113.288
8/29/2011	113.357
8/30/2011	113.714
8/31/2011	113.373
9/1/2011	114.987
9/2/2011	115.707
9/5/2011	116.509
9/6/2011	116.943
9/7/2011	116.918
9/8/2011	117.033
9/9/2011	118.762
9/12/2011	121.636
9/13/2011	120.938
9/14/2011	120.999
9/15/2011	119.918
9/16/2011	119.222
9/19/2011	120.334
9/20/2011	121.123
9/21/2011	120.221
9/22/2011	121.583
9/23/2011	121.975
9/26/2011	122.785
9/27/2011	121.105
9/28/2011	121.299
9/29/2011	121.034
9/30/2011	121.663
10/3/2011	123.533
10/4/2011	124.662
10/5/2011	123.827
10/6/2011	123.423
10/7/2011	122.505
10/10/2011	122.217
10/11/2011	120.85
10/13/2011	119.47
10/14/2011	119.754
10/17/2011	118.754
10/18/2011	119.78
10/19/2011	119.41
10/20/2011	118.264
10/21/2011	118.483
10/24/2011	118.289
10/25/2011	118.576
10/26/2011	118.239
10/27/2011	117.812
10/28/2011	116.297
10/31/2011	117.662
11/2/2011	119.737
11/3/2011	120.508
11/4/2011	119.625
11/7/2011	119.97
11/8/2011	119.883
11/9/2011	119.444
11/10/2011	122.83
11/11/2011	120.859
11/14/2011	119.875
11/15/2011	121.105
11/16/2011	122.604
11/17/2011	122.208
11/18/2011	122.334
11/21/2011	122.082
11/22/2011	121.796
11/23/2011	122.361
11/24/2011	123.048
11/25/2011	123.864
11/28/2011	124.011
11/29/2011	123.468
11/30/2011	124.15
12/1/2011	122.532
12/2/2011	122.208
12/5/2011	122.559
12/7/2011	122.713
12/9/2011	123.661
12/12/2011	123.808
12/13/2011	124.971
12/14/2011	126.414
12/15/2011	126.635
12/16/2011	125.149
12/19/2011	126.606
12/20/2011	126.606
12/21/2011	125.603
12/22/2011	125.717
12/23/2011	125.878
12/27/2011	126.05
12/28/2011	126.04
12/29/2011	124.933
12/30/2011	127.323
1/2/2012	127.236
1/3/2012	126.79
1/4/2012	126.376
1/5/2012	127.538
1/9/2012	129.252
1/10/2012	129.192
1/11/2012	129.292
1/12/2012	129.685
1/13/2012	128.088
1/16/2012	130.07
1/17/2012	129.142
1/18/2012	128.722
1/19/2012	128.157
1/20/2012	126.645
1/23/2012	127.518
1/24/2012	126.52
1/25/2012	127.352
1/26/2012	125.717
1/27/2012	125.85
1/30/2012	125.149
1/31/2012	125.074
2/1/2012	126.299
2/2/2012	125.083
2/3/2012	125.281
2/6/2012	125.859
2/7/2012	125.244
2/8/2012	124.132
2/9/2012	124.021
2/10/2012	124.373
2/13/2012	124.289
2/14/2012	125.281
2/15/2012	125.027
2/16/2012	126.558
2/17/2012	125.413
2/20/2012	124.943
2/21/2012	124.317
2/22/2012	124.326
2/23/2012	124.15
2/24/2012	123.231
2/27/2012	122.532
2/28/2012	122.676
2/29/2012	122.334
3/1/2012	123.735
3/2/2012	124.039
3/5/2012	125.008
3/6/2012	124.868
3/7/2012	125.423
3/8/2012	124.989
3/9/2012	124.596
3/12/2012	125.641
3/13/2012	125.178
3/14/2012	126.328
3/15/2012	126.155
3/16/2012	125.964
3/19/2012	125.14
3/20/2012	124.54
3/21/2012	124.159
3/22/2012	124.429
3/23/2012	124.345
3/26/2012	124.299
3/27/2012	123.533
3/28/2012	123.661
3/29/2012	123.615
3/30/2012	123.285
4/2/2012	123.404
4/3/2012	123.459
4/4/2012	124.914
4/5/2012	125.698
4/10/2012	125.641
4/11/2012	125.631
4/12/2012	125.451
4/13/2012	125.149
4/16/2012	126.606
4/17/2012	125.821
4/18/2012	125.641
4/19/2012	125.508
4/20/2012	125.338
4/23/2012	125.121
4/24/2012	125.036
4/25/2012	124.821
4/26/2012	124.28
4/27/2012	124.821
4/30/2012	124.345
5/2/2012	124.596
5/3/2012	125.413
5/4/2012	125.234
5/7/2012	126.645
5/8/2012	126.549
5/9/2012	126.819
5/10/2012	127.10
5/11/2012	127.479
5/14/2012	127.793
5/15/2012	128.167
5/16/2012	129.736
5/17/2012	129.877
5/18/2012	130.203
5/21/2012	128.872
5/22/2012	128.802
5/23/2012	130.009
5/24/2012	130.982
5/25/2012	131.323
5/28/2012	130.704
5/29/2012	131.312
5/30/2012	132.031
5/31/2012	132.939
6/1/2012	133.354
6/4/2012	132.748
6/5/2012	131.77
6/6/2012	131.801
6/7/2012	131.188
6/8/2012	131.916
6/11/2012	130.345
6/12/2012	131.916
6/13/2012	131.655
6/14/2012	131.054
6/15/2012	130.437
6/18/2012	129.776
6/19/2012	130.735
6/20/2012	129.857
6/21/2012	129.908
6/22/2012	131.292
6/25/2012	131.707
6/26/2012	131.697
6/27/2012	131.874
6/28/2012	131.168
6/29/2012	130.796
7/2/2012	130.356
7/3/2012	130.868
7/4/2012	130.868
7/5/2012	131.499
7/6/2012	133.109
7/9/2012	133.88
7/10/2012	133.966
7/11/2012	134.269
7/12/2012	134.791
7/13/2012	134.988
7/16/2012	134.758
7/17/2012	134.107
7/18/2012	134.128
7/19/2012	133.772
7/20/2012	134.247
7/21/2012	136.382
7/23/2012	136.181
7/24/2012	135.981
7/26/2012	135.538
7/27/2012	133.955
7/30/2012	134.053
7/31/2012	134.323
8/1/2012	133.762
8/2/2012	134.345
8/3/2012	134.90
8/6/2012	133.141
8/7/2012	132.758
8/8/2012	133.13
8/9/2012	133.215
8/10/2012	134.171
8/13/2012	134.107
8/14/2012	133.29
8/16/2012	134.171
8/17/2012	133.45
8/20/2012	133.504
8/21/2012	133.376
8/22/2012	132.315
8/23/2012	131.178
8/24/2012	131.562
8/27/2012	131.728
8/28/2012	131.874
8/29/2012	131.199
8/30/2012	131.323
8/31/2012	131.634
9/3/2012	130.951
9/4/2012	130.571
9/5/2012	131.52
9/6/2012	130.468
9/7/2012	130.121
9/8/2012	166.386
9/10/2012	128.782
9/12/2012	127.93
9/13/2012	127.597
9/14/2012	126.328
9/17/2012	125.555
9/18/2012	125.726
9/19/2012	125.974
9/20/2012	127.07
9/21/2012	126.799
9/24/2012	127.226
9/25/2012	127.704
9/26/2012	127.989
9/27/2012	127.871
9/28/2012	127.411
10/1/2012	128.167
10/2/2012	127.822
10/3/2012	127.881
10/4/2012	127.411
10/5/2012	126.606
10/8/2012	126.848
10/9/2012	127.168
10/10/2012	128.038
10/11/2012	127.97
10/15/2012	127.518
10/16/2012	126.819
10/17/2012	125.102
10/18/2012	125.945
10/19/2012	126.146
10/22/2012	126.376
10/23/2012	126.424
10/24/2012	126.799
10/25/2012	126.732
10/26/2012	127.343
10/30/2012	127.362
10/31/2012	127.061
11/2/2012	127.744
11/5/2012	128.285
11/6/2012	128.941
11/7/2012	128.009
11/8/2012	129.021
11/9/2012	129.041
11/12/2012	129.554
11/13/2012	129.807
11/14/2012	129.413
11/15/2012	129.212
11/16/2012	129.081
11/19/2012	129.021
11/20/2012	128.792
11/21/2012	129.031
11/22/2012	128.236
11/23/2012	127.616
11/26/2012	126.983
11/27/2012	126.954
11/28/2012	127.45
11/29/2012	127.216
11/30/2012	126.577
12/3/2012	126.404
12/4/2012	125.945
12/5/2012	125.584
12/7/2012	127.382
12/10/2012	127.812
12/11/2012	127.255
12/12/2012	126.635
12/13/2012	125.764
12/14/2012	125.66
12/17/2012	125.14
12/18/2012	125.093
12/19/2012	124.345
12/20/2012	124.624
12/21/2012	124.746
12/24/2012	124.671
12/27/2012	124.104
12/28/2012	124.336
12/31/2012	124.83
1/2/2013	124.021
1/3/2013	125.253
1/4/2013	126.472
1/7/2013	126.433
1/8/2013	125.66
1/9/2013	125.907
1/10/2013	126.04
1/11/2013	124.178
1/14/2013	123.139
1/15/2013	123.395
1/16/2013	123.984
1/17/2013	123.974
1/18/2013	123.085
1/21/2013	123.679
1/22/2013	123.276
1/23/2013	123.753
1/24/2013	123.551
1/25/2013	122.821
1/28/2013	122.532
1/29/2013	122.568
1/30/2013	121.868
1/31/2013	121.556
2/1/2013	120.894
2/4/2013	120.797
2/5/2013	122.172
2/6/2013	121.672
2/7/2013	121.787
2/8/2013	122.848
2/11/2013	123.231
2/12/2013	123.167
2/13/2013	122.316
2/14/2013	123.003
2/15/2013	123.139
2/18/2013	123.45
2/19/2013	123.468
2/20/2013	122.704
2/21/2013	124.104
2/22/2013	124.457
2/25/2013	124.624
2/26/2013	126.203
2/27/2013	125.869
2/28/2013	125.31
3/1/2013	125.888
3/4/2013	126.664
3/5/2013	126.366
3/6/2013	126.174
3/7/2013	126.741
3/8/2013	125.897
3/11/2013	126.664
3/12/2013	126.52
3/13/2013	126.184
3/14/2013	127.012
3/15/2013	126.366
3/18/2013	127.626
3/19/2013	127.206
3/20/2013	127.646
3/21/2013	127.265
3/22/2013	127.616
3/25/2013	126.05
3/26/2013	127.724
3/27/2013	128.513
3/28/2013	128.682
4/2/2013	128.167
4/3/2013	128.662
4/4/2013	128.404
4/5/2013	127.509
4/8/2013	126.867
4/9/2013	126.472
4/10/2013	125.926
4/11/2013	126.012
4/12/2013	125.736
4/15/2013	125.936
4/16/2013	126.28
4/17/2013	125.018
4/18/2013	126.174
4/19/2013	125.955
4/22/2013	126.146
4/23/2013	126.28
4/24/2013	126.664
4/25/2013	126.299
4/26/2013	126.443
4/29/2013	126.079
4/30/2013	126.021
5/2/2013	125.225
5/3/2013	125.726
5/6/2013	125.65
5/7/2013	125.955
5/8/2013	125.603
5/9/2013	125.159
5/10/2013	126.318
5/13/2013	126.857
5/14/2013	126.645
5/15/2013	127.695
5/16/2013	127.989
5/17/2013	128.009
5/20/2013	128.216
5/21/2013	127.793
5/22/2013	127.557
5/23/2013	128.265
5/24/2013	127.333
5/27/2013	127.323
5/28/2013	127.46
5/29/2013	128.048
5/30/2013	127.138
5/31/2013	126.26
6/3/2013	126.443
6/4/2013	126.107
6/5/2013	125.764
6/6/2013	125.717
6/7/2013	124.326
6/10/2013	124.765
6/11/2013	124.085
6/12/2013	123.762
6/13/2013	123.185
6/14/2013	123.487
6/17/2013	123.523
6/18/2013	123.542
6/19/2013	122.967
6/20/2013	124.419
6/21/2013	124.326
6/25/2013	125.404
6/26/2013	126.002
6/27/2013	126.50
6/28/2013	126.098
7/1/2013	126.098
7/2/2013	126.098
7/3/2013	127.022
7/4/2013	126.693
7/5/2013	127.704
7/8/2013	128.404
7/9/2013	127.793
7/10/2013	128.642
7/11/2013	126.088
7/12/2013	125.945
7/15/2013	126.002
7/16/2013	125.907
7/17/2013	125.395
7/18/2013	125.717
7/19/2013	125.432
7/22/2013	125.262
7/23/2013	124.924
7/24/2013	125.093
7/26/2013	124.048
7/29/2013	124.132
7/30/2013	124.206
7/31/2013	124.345
8/1/2013	124.058
8/2/2013	124.606
8/5/2013	124.085
8/6/2013	122.83
8/7/2013	122.37
8/8/2013	122.10
8/9/2013	123.212
8/12/2013	123.689
8/13/2013	123.845
8/14/2013	124.299
8/16/2013	123.624
8/19/2013	123.661
8/20/2013	123.624
8/21/2013	122.957
8/22/2013	123.523
8/23/2013	123.56
8/26/2013	123.276
8/27/2013	123.222
8/28/2013	123.212
8/29/2013	124.243
8/30/2013	124.54
9/2/2013	123.185
9/3/2013	123.588
9/4/2013	123.661
9/5/2013	125.149
9/6/2013	125.584
9/9/2013	120.369
9/10/2013	124.345
9/12/2013	123.937
9/13/2013	124.178
9/16/2013	123.085
9/17/2013	123.212
9/18/2013	123.149
9/19/2013	121.707
9/20/2013	121.725
9/23/2013	121.636
9/24/2013	121.993
9/25/2013	122.226
9/26/2013	121.832
9/27/2013	122.055
9/30/2013	166.386
